AccountID,AccountName,Industry,Country,City,Employees,AnnualRevenue,AssignedSalesRepID,CreatedDate,Status
ACC00277,Prime Group 277,Manufacturing,UK,Manchester,3252,31394808,USR0103,2020-08-22,Active
ACC00278,Blue Industries 278,Logistics,USA,Dallas,3643,53723321,USR0113,2021-11-16,Active
ACC00279,Vision Software 279,Healthcare,UK,Manchester,4624,39072800,USR0072,2020-07-16,Active
ACC00280,Fusion Group 280,Retail,India,Mumbai,435,6513690,USR0134,2024-12-15,Active
ACC00281,Quantum Technologies 281,Finance,USA,Seattle,2725,31988775,USR0103,2020-02-16,Active
ACC00282,Apex Consulting 282,Manufacturing,India,Hyderabad,3916,46294952,USR0103,2021-03-27,Active
ACC00283,United Industries 283,Software,USA,New York,4723,36858292,USR0134,2024-12-31,Active
ACC00284,Vertex Enterprises 284,Manufacturing,India,Pune,3272,39643552,USR0039,2021-02-02,Active
ACC00285,Blue Technologies 285,Manufacturing,Canada,Montreal,4957,28542406,USR0024,2022-10-04,Active
ACC00286,Bright Consulting 286,Manufacturing,UK,Manchester,1119,13720059,USR0039,2024-04-01,Active
ACC00287,Vision Solutions 287,Finance,Canada,Toronto,3779,55252759,USR0103,2021-11-19,Active
ACC00288,Apex Corporation 288,Telecom,Canada,Montreal,1602,11013750,USR0191,2023-07-19,Active
ACC00289,Cloud Corporation 289,Logistics,USA,Seattle,801,5628627,USR0134,2020-07-29,Active
ACC00290,United Software 290,Manufacturing,USA,Dallas,3162,24846996,USR0103,2024-01-04,Active
ACC00291,United Industries 291,Education,UK,Birmingham,4713,19733331,USR0039,2021-12-07,Active
ACC00292,Quantum Technologies 292,Insurance,USA,Seattle,2533,16758328,USR0039,2023-07-19,Active
ACC00293,Nova Solutions 293,Logistics,Canada,Vancouver,1829,13882110,USR0103,2020-07-01,Active
ACC00294,Next Networks 294,Insurance,UK,Manchester,3426,44531148,USR0072,2024-04-12,Active
ACC00295,Vision Software 295,Education,UK,London,4324,48943356,USR0115,2024-12-03,Active
ACC00296,Global Group 296,Automotive,USA,New York,4506,55338186,USR0113,2021-04-08,Active
ACC00297,Infinity Systems 297,Retail,India,Bangalore,4282,48125398,USR0103,2020-04-21,Active
ACC00298,Rapid Networks 298,Finance,USA,Boston,3669,18018459,USR0024,2024-02-01,Active
ACC00299,Cloud Enterprises 299,Manufacturing,Germany,Hamburg,492,6472260,USR0134,2024-03-08,Active
ACC00300,Apex Enterprises 300,Software,Canada,Toronto,1805,24322375,USR0115,2019-10-27,Active
ACC00301,Smart Corporation 301,Software,USA,Boston,513,2631690,USR0134,2024-04-17,Active
ACC00302,Nova Enterprises 302,Logistics,India,Mumbai,3463,35097505,USR0039,2023-04-16,Active
ACC00303,Elite Enterprises 303,Healthcare,USA,Boston,1109,16310063,USR0191,2022-11-25,Active
ACC00304,Vertex Consulting 304,Software,Germany,Hamburg,1063,8129824,USR0068,2019-01-15,Active
ACC00305,Nova Networks 305,Retail,UK,Manchester,4377,44706678,USR0039,2021-07-29,Active
ACC00306,Bright Corporation 306,Telecom,India,Bangalore,1564,9146272,USR0039,2019-05-12,Active
ACC00307,Fusion Technologies 307,Logistics,India,Mumbai,571,3227863,USR0039,2019-05-18,Active
ACC00308,Fusion Technologies 308,Insurance,India,Pune,3315,37098165,USR0068,2021-08-17,Active
ACC00309,Vision Technologies 309,Automotive,India,Chennai,2389,18720204,USR0103,2022-07-30,Active
ACC00310,Fusion Corporation 310,Retail,India,Bangalore,1193,17675488,USR0024,2024-11-05,Active
ACC00311,Smart Industries 311,Telecom,Canada,Toronto,4580,62713940,USR0039,2020-12-18,Active
ACC00312,Infinity Networks 312,Telecom,USA,Dallas,3142,39564064,USR0103,2022-07-29,Active
ACC00313,Smart Systems 313,Retail,Canada,Vancouver,1526,19552638,USR0039,2024-04-23,Active
ACC00314,Quantum Industries 314,Telecom,India,Hyderabad,492,6501288,USR0039,2023-08-18,Active
ACC00315,Infinity Consulting 315,Education,India,Hyderabad,2009,16427593,USR0113,2021-04-12,Active
ACC00316,Global Networks 316,Manufacturing,Canada,Toronto,4407,31377840,USR0113,2019-07-31,Active
ACC00317,Elite Group 317,Logistics,UK,London,616,4362512,USR0068,2021-06-07,Active
ACC00318,Vision Corporation 318,Logistics,Canada,Toronto,1755,12483315,USR0072,2020-04-25,Active
ACC00319,Quantum Group 319,Manufacturing,India,Hyderabad,1980,25829100,USR0024,2022-08-10,Active
ACC00320,Elite Networks 320,Education,UK,Birmingham,2963,26824039,USR0134,2021-12-07,Active
ACC00321,Cloud Networks 321,Education,Germany,Berlin,3866,35745036,USR0103,2021-04-12,Active
ACC00322,United Enterprises 322,Manufacturing,USA,Boston,1832,11706480,USR0115,2019-03-08,Active
ACC00323,Infinity Group 323,Retail,UK,Birmingham,3440,30395840,USR0115,2020-09-16,Active
ACC00324,United Software 324,Manufacturing,Germany,Hamburg,2033,24761940,USR0134,2022-10-14,Active
ACC00325,Digital Networks 325,Insurance,Germany,Berlin,2905,19675565,USR0039,2020-07-27,Active
ACC00326,Digital Systems 326,Healthcare,UK,Birmingham,501,6304584,USR0039,2019-05-19,Active
ACC00327,Blue Technologies 327,Software,Germany,Berlin,1915,9791395,USR0039,2020-09-10,Active
ACC00328,Vision Consulting 328,Logistics,Germany,Munich,515,7272830,USR0024,2024-06-02,Active
ACC00329,Apex Technologies 329,Insurance,UK,Birmingham,3389,14213466,USR0068,2019-03-10,Active
ACC00330,Future Consulting 330,Healthcare,Canada,Toronto,4134,45697236,USR0103,2021-01-04,Active
ACC00331,Prime Consulting 331,Manufacturing,India,Mumbai,1592,22533168,USR0103,2024-11-26,Active
ACC00332,Dynamic Industries 332,Automotive,Germany,Berlin,3076,32765552,USR0039,2024-02-24,Active
ACC00333,Quantum Software 333,Healthcare,Canada,Montreal,680,10002800,USR0072,2019-05-10,Active
ACC00334,Elite Enterprises 334,Finance,Germany,Hamburg,3919,19277561,USR0039,2019-02-08,Active
ACC00335,Global Networks 335,Insurance,Germany,Hamburg,2733,36266910,USR0191,2020-01-26,Active
ACC00336,Blue Software 336,Healthcare,India,Chennai,3915,33046515,USR0134,2019-07-10,Active
ACC00337,Future Consulting 337,Software,UK,Birmingham,289,2005082,USR0134,2022-07-12,Active
ACC00338,Vision Group 338,Automotive,India,Hyderabad,650,5786950,USR0024,2020-10-27,Active
ACC00339,Quantum Group 339,Finance,Germany,Hamburg,4448,41966880,USR0134,2023-04-22,Active
ACC00340,Global Consulting 340,Healthcare,Canada,Toronto,820,9152020,USR0068,2021-08-08,Active
ACC00341,United Group 341,Manufacturing,UK,Birmingham,3269,30555343,USR0068,2019-05-02,Active
ACC00342,Bright Networks 342,Finance,India,Bangalore,4550,46182500,USR0103,2023-11-04,Active
ACC00343,Rapid Enterprises 343,Healthcare,USA,Boston,2439,19602243,USR0039,2019-10-29,Active
ACC00344,Future Systems 344,Education,Germany,Hamburg,1283,13321389,USR0072,2022-07-21,Active
ACC00345,Prime Solutions 345,Healthcare,USA,Dallas,3663,36249048,USR0068,2022-01-09,Active
ACC00346,Next Solutions 346,Telecom,India,Hyderabad,3696,48510000,USR0024,2024-09-29,Active
ACC00347,Prime Technologies 347,Telecom,USA,Dallas,4560,25189440,USR0103,2022-08-21,Active
ACC00348,Apex Industries 348,Automotive,Germany,Munich,713,9388071,USR0024,2021-09-21,Active
ACC00349,Cloud Systems 349,Manufacturing,Germany,Berlin,1157,9724585,USR0191,2022-05-18,Active
ACC00350,Digital Systems 350,Manufacturing,USA,Chicago,3580,30505180,USR0191,2023-09-21,Active
ACC00351,Digital Solutions 351,Automotive,Canada,Vancouver,2040,29049600,USR0024,2024-07-23,Active
ACC00352,Fusion Software 352,Telecom,Germany,Berlin,1129,10150839,USR0068,2019-01-28,Active
ACC00353,United Group 353,Automotive,Germany,Munich,3626,34388984,USR0191,2023-10-30,Active
ACC00354,Next Industries 354,Finance,Canada,Montreal,1665,19726920,USR0024,2022-07-10,Active
ACC00355,Elite Corporation 355,Education,Canada,Montreal,4042,54304270,USR0024,2021-09-19,Active
ACC00356,Elite Industries 356,Automotive,Germany,Munich,952,12602576,USR0115,2021-03-29,Active
ACC00357,Infinity Systems 357,Manufacturing,UK,London,3801,28256634,USR0113,2023-12-01,Active
ACC00358,Global Enterprises 358,Finance,Germany,Berlin,2500,19912500,USR0039,2021-10-31,Active
ACC00359,Smart Enterprises 359,Insurance,USA,Seattle,4918,58283218,USR0191,2023-06-30,Active
ACC00360,Cloud Enterprises 360,Healthcare,UK,London,2965,37940140,USR0115,2019-12-15,Active
ACC00361,Quantum Corporation 361,Education,India,Chennai,382,5052714,USR0103,2023-06-25,Active
ACC00362,Smart Solutions 362,Insurance,USA,New York,2139,16335543,USR0024,2024-09-22,Active
ACC00363,Infinity Group 363,Logistics,UK,London,3671,37183559,USR0039,2023-05-22,Active
ACC00364,Rapid Consulting 364,Manufacturing,India,Bangalore,221,2631889,USR0115,2020-03-04,Active
ACC00365,Smart Solutions 365,Logistics,USA,Chicago,2873,26173030,USR0113,2022-11-06,Active
ACC00366,Vision Consulting 366,Logistics,Germany,Munich,3920,21948080,USR0191,2023-11-30,Active
ACC00367,United Solutions 367,Healthcare,Canada,Toronto,962,4203940,USR0024,2022-11-06,Active
ACC00368,Vertex Software 368,Insurance,UK,London,4541,30075043,USR0103,2022-09-17,Active
ACC00369,Smart Networks 369,Telecom,India,Hyderabad,1531,10798143,USR0134,2023-11-06,Active
ACC00370,Apex Group 370,Software,India,Hyderabad,4871,53761227,USR0113,2023-05-12,Active
ACC00371,Vision Software 371,Insurance,Canada,Montreal,532,7160188,USR0068,2020-02-21,Active
ACC00372,Vertex Corporation 372,Logistics,Canada,Toronto,3768,22106856,USR0072,2021-12-10,Active
ACC00373,Cloud Corporation 373,Education,UK,Manchester,3235,44050995,USR0103,2020-04-12,Active
ACC00374,Dynamic Networks 374,Finance,UK,London,2456,34548552,USR0134,2019-12-14,Active
ACC00375,United Solutions 375,Finance,India,Bangalore,978,6845022,USR0113,2023-03-10,Active
ACC00376,Cloud Enterprises 376,Telecom,Germany,Hamburg,1149,15416133,USR0191,2023-04-21,Active
ACC00377,Vertex Networks 377,Logistics,UK,Birmingham,1439,18837949,USR0068,2020-11-14,Active
ACC00378,Nova Systems 378,Education,India,Bangalore,3714,52545672,USR0072,2019-08-08,Active
ACC00379,Apex Networks 379,Logistics,India,Mumbai,3165,41778000,USR0113,2024-09-01,Active
ACC00380,Smart Networks 380,Healthcare,Germany,Hamburg,3656,43893936,USR0068,2020-11-16,Active
ACC00381,Rapid Technologies 381,Insurance,India,Bangalore,287,2440361,USR0115,2021-07-09,Active
ACC00382,Nova Systems 382,Healthcare,Germany,Hamburg,4077,53025462,USR0103,2024-09-23,Active
ACC00383,Rapid Solutions 383,Logistics,Canada,Montreal,3025,38962000,USR0103,2019-06-20,Active
ACC00384,Infinity Software 384,Logistics,Germany,Berlin,2047,18171219,USR0191,2019-05-13,Active
ACC00385,Future Corporation 385,Automotive,USA,Seattle,981,7732242,USR0191,2021-05-09,Active
ACC00386,Dynamic Group 386,Software,Germany,Berlin,1160,8566600,USR0103,2021-04-27,Active
ACC00387,Rapid Corporation 387,Education,UK,Manchester,4909,62967743,USR0191,2020-11-20,Active
ACC00388,Nova Industries 388,Telecom,UK,Manchester,4234,23541040,USR0113,2020-07-09,Active
ACC00389,Blue Industries 389,Retail,India,Mumbai,2065,13207740,USR0072,2022-08-12,Active
ACC00390,Elite Networks 390,Telecom,India,Chennai,2221,31729206,USR0191,2023-08-24,Active
ACC00391,Bright Solutions 391,Logistics,USA,Seattle,4243,36311594,USR0115,2023-02-20,Active
ACC00392,Digital Corporation 392,Healthcare,UK,London,783,9013113,USR0103,2023-01-07,Active
ACC00393,Infinity Enterprises 393,Education,India,Hyderabad,1755,21244275,USR0103,2022-01-04,Active
ACC00394,Nova Corporation 394,Education,UK,Birmingham,1089,14456475,USR0191,2024-06-10,Active
ACC00395,Blue Technologies 395,Logistics,USA,Seattle,153,923355,USR0072,2020-10-09,Active
ACC00396,Bright Technologies 396,Finance,Germany,Berlin,1100,16113900,USR0115,2022-05-21,Active
ACC00397,Future Solutions 397,Software,Canada,Vancouver,695,7013940,USR0072,2020-11-08,Active
ACC00398,Elite Industries 398,Retail,India,Hyderabad,767,4263753,USR0113,2019-01-05,Active
ACC00399,Digital Solutions 399,Software,India,Chennai,1872,23418720,USR0134,2023-12-28,Active
ACC00400,Apex Corporation 400,Retail,USA,Seattle,1102,13032252,USR0068,2019-10-18,Active
ACC00401,Elite Solutions 401,Finance,USA,New York,2586,25916892,USR0103,2022-05-10,Active
ACC00402,Elite Systems 402,Automotive,India,Pune,4365,57740220,USR0191,2019-02-04,Active
ACC00403,Vertex Networks 403,Telecom,Canada,Montreal,1765,25221850,USR0115,2020-09-12,Active
ACC00404,Fusion Networks 404,Automotive,India,Pune,843,5304999,USR0024,2020-05-19,Active
ACC00405,Elite Corporation 405,Healthcare,Germany,Munich,1165,9388735,USR0113,2022-02-08,Active
ACC00406,Quantum Consulting 406,Manufacturing,UK,Birmingham,4997,43313996,USR0039,2019-04-20,Active
ACC00407,Vision Consulting 407,Software,UK,Birmingham,1565,16304170,USR0024,2022-04-25,Active
ACC00408,Quantum Networks 408,Insurance,Germany,Berlin,1994,24296890,USR0103,2019-10-18,Active
ACC00409,Apex Corporation 409,Education,Canada,Toronto,3188,42438656,USR0115,2023-09-20,Active
ACC00410,Infinity Systems 410,Software,Germany,Berlin,156,2125188,USR0113,2019-10-04,Active
ACC00411,Future Software 411,Insurance,USA,New York,3280,40344000,USR0191,2022-03-19,Active
ACC00412,Smart Enterprises 412,Manufacturing,Germany,Berlin,4415,56547320,USR0024,2020-09-17,Active
ACC00413,Global Industries 413,Education,USA,Boston,1684,11021780,USR0134,2025-01-06,Active
ACC00414,Elite Group 414,Retail,USA,Dallas,3603,28496127,USR0103,2019-08-26,Active
ACC00415,Global Enterprises 415,Healthcare,USA,Seattle,470,4261490,USR0134,2020-12-20,Active
ACC00416,Apex Systems 416,Insurance,USA,Chicago,4086,39552480,USR0072,2024-11-12,Active
ACC00417,Future Systems 417,Education,Canada,Toronto,2221,13179414,USR0191,2019-05-01,Active
ACC00418,Smart Industries 418,Logistics,UK,London,2174,29233778,USR0134,2019-11-12,Active
ACC00419,Bright Consulting 419,Education,Canada,Toronto,4112,54636144,USR0113,2020-11-14,Active
ACC00420,Vertex Industries 420,Software,USA,Boston,964,7463288,USR0068,2024-09-15,Active
ACC00421,Blue Technologies 421,Finance,India,Pune,3884,38696292,USR0191,2023-04-18,Active
ACC00422,Vertex Technologies 422,Retail,UK,Birmingham,3455,26527490,USR0103,2022-08-11,Active
ACC00423,Smart Corporation 423,Insurance,Canada,Toronto,4702,47527816,USR0072,2020-05-04,Active
ACC00424,Blue Systems 424,Logistics,India,Chennai,396,4184928,USR0072,2019-10-10,Active
ACC00425,Nova Industries 425,Education,Canada,Toronto,4550,52247650,USR0072,2019-02-02,Active
ACC00426,Vision Industries 426,Automotive,UK,Manchester,2007,23281200,USR0024,2023-02-17,Active
ACC00427,Digital Software 427,Software,UK,London,1253,5142312,USR0191,2023-08-07,Active
ACC00428,Quantum Consulting 428,Telecom,Canada,Montreal,98,929824,USR0191,2019-01-06,Active
ACC00429,Nova Solutions 429,Software,India,Chennai,1971,21440538,USR0024,2024-07-08,Active
ACC00430,Next Industries 430,Education,USA,New York,1916,23978740,USR0068,2023-08-19,Active
ACC00431,Bright Solutions 431,Healthcare,UK,London,4160,25737920,USR0103,2023-06-04,Active
ACC00432,Rapid Group 432,Manufacturing,USA,Seattle,1090,8588110,USR0103,2022-04-09,Active
ACC00433,United Enterprises 433,Healthcare,Canada,Vancouver,3728,31520240,USR0072,2021-08-14,Active
ACC00434,Vision Systems 434,Logistics,UK,London,1293,7410183,USR0039,2020-11-04,Active
ACC00435,Bright Corporation 435,Logistics,Germany,Berlin,4410,43526700,USR0072,2021-04-30,Active
ACC00436,Nova Networks 436,Automotive,Canada,Toronto,760,5002320,USR0191,2022-05-31,Active
ACC00437,Blue Software 437,Telecom,Canada,Toronto,767,6186622,USR0072,2022-12-28,Active
ACC00438,Cloud Technologies 438,Logistics,Canada,Vancouver,1444,6510996,USR0115,2023-07-15,Active
ACC00439,Infinity Consulting 439,Healthcare,India,Pune,3805,21570545,USR0134,2020-07-26,Active
ACC00440,Apex Technologies 440,Healthcare,India,Mumbai,1643,17355009,USR0191,2023-03-05,Active
ACC00441,Rapid Group 441,Logistics,Canada,Toronto,198,1001088,USR0134,2021-03-20,Active
ACC00442,Next Solutions 442,Finance,Canada,Toronto,369,4262688,USR0068,2019-07-27,Active
ACC00443,Rapid Enterprises 443,Finance,Germany,Munich,261,2680470,USR0115,2023-10-14,Active
ACC00444,Dynamic Software 444,Software,India,Bangalore,2312,26141784,USR0072,2020-08-31,Active
ACC00445,Fusion Group 445,Insurance,UK,London,2437,29665601,USR0068,2023-08-15,Active
ACC00446,Digital Technologies 446,Retail,USA,Dallas,3157,19724936,USR0115,2023-09-14,Active
ACC00447,Cloud Software 447,Insurance,UK,London,3153,31161099,USR0103,2024-05-18,Active
ACC00448,Digital Corporation 448,Finance,UK,Birmingham,2654,27503402,USR0103,2022-01-12,Active
ACC00449,Apex Corporation 449,Logistics,UK,London,260,2236520,USR0115,2019-08-28,Active
ACC00450,Cloud Corporation 450,Retail,UK,London,1327,7484280,USR0039,2021-10-12,Active
ACC00451,Future Consulting 451,Finance,USA,Chicago,4736,49079168,USR0103,2022-12-24,Active
ACC00452,Vertex Software 452,Education,UK,Manchester,2959,40514628,USR0072,2019-04-26,Active
ACC00453,Rapid Group 453,Finance,India,Chennai,1562,18843968,USR0024,2022-06-19,Active
ACC00454,Digital Technologies 454,Software,USA,New York,1925,26674725,USR0115,2021-06-15,Active
ACC00455,Cloud Networks 455,Finance,USA,Dallas,1670,10248790,USR0191,2022-10-27,Active
ACC00456,United Technologies 456,Insurance,USA,Chicago,4825,30494000,USR0191,2020-03-30,Active
ACC00457,Dynamic Solutions 457,Education,Canada,Montreal,3260,44339260,USR0039,2020-02-18,Active
ACC00458,Nova Corporation 458,Education,India,Mumbai,3598,52073854,USR0039,2024-06-18,Active
ACC00459,Vertex Consulting 459,Telecom,UK,Manchester,1848,27542592,USR0191,2020-12-19,Active
ACC00460,Nova Industries 460,Automotive,India,Mumbai,34,455090,USR0039,2023-05-23,Active
ACC00461,Blue Systems 461,Logistics,UK,Manchester,1829,26482091,USR0191,2020-03-02,Active
ACC00462,Next Corporation 462,Healthcare,USA,Chicago,2861,26418474,USR0103,2020-11-18,Active
ACC00463,United Networks 463,Education,USA,Dallas,1737,14048856,USR0068,2019-10-05,Active
ACC00464,Future Solutions 464,Finance,USA,New York,3181,35560399,USR0103,2023-09-15,Active
ACC00465,Smart Networks 465,Logistics,Germany,Munich,4493,45599457,USR0072,2020-02-20,Active
ACC00466,Rapid Software 466,Software,India,Hyderabad,623,2832781,USR0134,2022-04-22,Active
ACC00467,United Industries 467,Finance,USA,New York,2820,19139340,USR0103,2023-03-18,Active
ACC00468,Global Consulting 468,Software,USA,Dallas,4886,68662958,USR0072,2024-05-31,Active
ACC00469,Smart Systems 469,Education,UK,Manchester,1306,6369362,USR0024,2020-02-19,Active
ACC00470,Vision Software 470,Manufacturing,Germany,Hamburg,4559,58578591,USR0072,2021-12-22,Active
ACC00471,Nova Software 471,Finance,USA,New York,3238,43282346,USR0072,2024-07-03,Active
ACC00472,Blue Corporation 472,Retail,USA,Seattle,737,6504025,USR0134,2024-05-21,Active
ACC00473,Prime Technologies 473,Healthcare,India,Mumbai,2410,12874220,USR0072,2024-04-23,Active
ACC00474,Nova Enterprises 474,Finance,Germany,Munich,2190,12029670,USR0113,2023-05-07,Active
ACC00475,Dynamic Enterprises 475,Logistics,Canada,Toronto,3671,17367501,USR0115,2021-12-14,Active
ACC00476,Bright Industries 476,Healthcare,India,Bangalore,4642,23251778,USR0134,2020-09-11,Active
ACC00477,Global Corporation 477,Telecom,UK,Manchester,4851,37483677,USR0113,2019-09-07,Active
ACC00478,Cloud Enterprises 478,Logistics,UK,Birmingham,3909,52314147,USR0191,2021-08-23,Active
ACC00479,Nova Solutions 479,Automotive,Germany,Hamburg,304,3716704,USR0191,2024-10-17,Active
ACC00480,Fusion Systems 480,Retail,USA,Seattle,1436,9675768,USR0068,2021-05-17,Active
ACC00481,Next Technologies 481,Automotive,Germany,Berlin,3586,26206488,USR0039,2020-08-28,Active
ACC00482,Future Corporation 482,Insurance,USA,New York,3199,41954885,USR0115,2023-06-16,Active
ACC00483,United Industries 483,Telecom,UK,Manchester,121,1719168,USR0072,2024-11-10,Active
ACC00484,Prime Enterprises 484,Healthcare,India,Mumbai,4661,63538752,USR0068,2020-02-15,Active
